date      	time	Q	Flag
2009-02-14	0:00	21.3508672	C
2009-02-15	0:00	18.6041376	C
2009-02-16	0:00	15.0645376	C
2009-02-17	0:00	12.459392	C
2009-02-18	0:00	10.194048	C
2009-02-19	0:00	8.4667232	C
2009-02-20	0:00	7.78712	C
2009-02-21	0:00	6.5978144	C
2009-02-22	0:00	5.1536576	C
2009-02-23	0:00	4.530688	C
2009-02-24	0:00	4.2192032	C
2009-02-25	0:00	4.3607872	C
2009-02-26	0:00	5.6067264	C
2009-02-27	0:00	5.66336	C
2009-02-28	0:00	4.8988064	C
2009-03-01	0:00	3.964352	C
2009-03-02	0:00	3.5112832	C
2009-03-03	0:00	3.256432	C
2009-03-04	0:00	2.973264	C
2009-03-05	0:00	5.7483104	C
2009-03-06	0:00	9.5710784	C
2009-03-07	0:00	12.6859264	C
2009-03-08	0:00	11.7231552	C
2009-03-09	0:00	14.9229536	C
2009-03-10	0:00	13.733648	C
2009-03-11	0:00	10.0241472	C
2009-03-12	0:00	8.8914752	C
2009-03-13	0:00	9.5144448	C
2009-03-14	0:00	8.1269216	C
2009-03-15	0:00	9.1463264	C
2009-03-16	0:00	9.486128	C
2009-03-17	0:00	11.6665216	C
2009-03-18	0:00	13.0540448	C
2009-03-19	0:00	12.2894912	C
2009-03-20	0:00	10.1657312	C
2009-03-21	0:00	8.7498912	C
2009-03-22	0:00	7.9570208	C
2009-03-23	0:00	12.8558272	C
2009-03-24	0:00	45.30688	C
2009-03-25	0:00	45.873216	C
2009-03-26	0:00	37.661344	C
2009-03-27	0:00	31.997984	C
2009-03-28	0:00	26.6461088	C
2009-03-29	0:00	21.4924512	C
2009-03-30	0:00	17.4431488	C
2009-03-31	0:00	15.4043392	C
2009-04-01	0:00	14.1300832	C
2009-04-02	0:00	12.7991936	C
2009-04-03	0:00	11.8081056	C
2009-04-04	0:00	10.901968	C
2009-04-05	0:00	10.4488992	C
2009-04-06	0:00	10.6754336	C
2009-04-07	0:00	10.4488992	C
2009-04-08	0:00	9.9675136	C
2009-04-09	0:00	9.4011776	C
2009-04-10	0:00	8.6649408	C
2009-04-11	0:00	8.1269216	C
2009-04-12	0:00	7.7588032	C
2009-04-13	0:00	7.645536	C
2009-04-14	0:00	7.5605856	C
2009-04-15	0:00	7.2774176	C
2009-04-16	0:00	6.9942496	C
2009-04-17	0:00	6.796032	C
2009-04-18	0:00	6.6827648	C
2009-04-19	0:00	6.796032	C
2009-04-20	0:00	6.796032	C
2009-04-21	0:00	6.7677152	C
2009-04-22	0:00	6.5694976	C
2009-04-23	0:00	6.4562304	C
2009-04-24	0:00	6.0597952	C
2009-04-25	0:00	6.7677152	C
2009-04-26	0:00	11.4399872	C
2009-04-27	0:00	34.546496	C
2009-04-28	0:00	37.378176	C
2009-04-29	0:00	30.582144	C
2009-04-30	0:00	27.7787808	C
2009-05-01	0:00	25.2302688	C
2009-05-02	0:00	22.6817568	C
2009-05-03	0:00	20.2181952	C
2009-05-04	0:00	18.2077024	C
2009-05-05	0:00	17.0467136	C
2009-05-06	0:00	17.0467136	C
2009-05-07	0:00	17.3015648	C
2009-05-08	0:00	17.8962176	C
2009-05-09	0:00	26.2779904	C
2009-05-10	0:00	28.883136	C
2009-05-11	0:00	25.4568032	C
2009-05-12	0:00	22.9649248	C
2009-05-13	0:00	23.786112	C
2009-05-14	0:00	26.7876928	C
2009-05-15	0:00	25.1736352	C
2009-05-16	0:00	22.8799744	C
2009-05-17	0:00	20.4730464	C
2009-05-18	0:00	18.830672	C
2009-05-19	0:00	17.273248	C
2009-05-20	0:00	15.9706752	C
2009-05-21	0:00	14.6397856	C
2009-05-22	0:00	13.9318656	C
2009-05-23	0:00	13.7902816	C
2009-05-24	0:00	13.7053312	C
2009-05-25	0:00	12.9974112	C
2009-05-26	0:00	12.9407776	C
2009-05-27	0:00	19.9067104	C
2009-05-28	0:00	33.696992	C
2009-05-29	0:00	28.1185824	C
2009-05-30	0:00	22.65344	C
2009-05-31	0:00	19.0572064	C
2009-06-01	0:00	16.848496	C
2009-06-02	0:00	14.8096864	C
2009-06-03	0:00	13.2805792	C
2009-06-04	0:00	12.317808	C
2009-06-05	0:00	11.32672	C
2009-06-06	0:00	10.2506816	C
2009-06-07	0:00	9.9958304	C
2009-06-08	0:00	16.140576	C
2009-06-09	0:00	27.6655136	C
2009-06-10	0:00	25.6833376	C
2009-06-11	0:00	23.36136	C
2009-06-12	0:00	21.4641344	C
2009-06-13	0:00	21.096016	C
2009-06-14	0:00	20.4164128	C
2009-06-15	0:00	18.830672	C
2009-06-16	0:00	17.8962176	C
2009-06-17	0:00	18.4342368	C
2009-06-18	0:00	18.547504	C
2009-06-19	0:00	18.2077024	C
2009-06-20	0:00	16.8768128	C
2009-06-21	0:00	15.8857248	C
2009-06-22	0:00	15.291072	C
2009-06-23	0:00	14.5548352	C
2009-06-24	0:00	14.583152	C
2009-06-25	0:00	14.6397856	C
2009-06-26	0:00	13.7053312	C
2009-06-27	0:00	12.5443424	C
2009-06-28	0:00	11.2417696	C
2009-06-29	0:00	10.1374144	C
2009-06-30	0:00	9.3728608	C
2009-07-01	0:00	8.636624	C
2009-07-02	0:00	7.9570208	C
2009-07-03	0:00	7.220784	C
2009-07-04	0:00	6.9092992	C
2009-07-05	0:00	6.7393984	C
2009-07-06	0:00	6.229696	C
2009-07-07	0:00	5.9748448	C
2009-07-08	0:00	5.8615776	C
2009-07-09	0:00	5.8615776	C
2009-07-10	0:00	29.449472	C
2009-07-11	0:00	48.988064	C
2009-07-12	0:00	38.794016	C
2009-07-13	0:00	33.98016	C
2009-07-14	0:00	29.166304	C
2009-07-15	0:00	37.378176	C
2009-07-16	0:00	32.847488	C
2009-07-17	0:00	29.73264	C
2009-07-18	0:00	27.8354144	C
2009-07-19	0:00	23.7294784	C
2009-07-20	0:00	18.5191872	C
2009-07-21	0:00	15.0645376	C
2009-07-22	0:00	13.592064	C
2009-07-23	0:00	11.8647392	C
2009-07-24	0:00	10.1657312	C
2009-07-25	0:00	8.919792	C
2009-07-26	0:00	7.8154368	C
2009-07-27	0:00	7.1641504	C
2009-07-28	0:00	6.5978144	C
2009-07-29	0:00	5.9748448	C
2009-07-30	0:00	5.5500928	C
2009-07-31	0:00	5.1536576	C
2009-08-01	0:00	4.813856	C
2009-08-02	0:00	4.4740544	C
2009-08-03	0:00	4.2192032	C
2009-08-04	0:00	3.9077184	C
2009-08-05	0:00	3.6245504	C
2009-08-06	0:00	3.3696992	C
2009-08-07	0:00	3.681184	C
2009-08-08	0:00	3.7661344	C
2009-08-09	0:00	3.398016	C
2009-08-10	0:00	3.1997984	C
2009-08-11	0:00	3.1431648	C
2009-08-12	0:00	3.0015808	C
2009-08-13	0:00	2.83168	C
2009-08-14	0:00	2.80902656	C
2009-08-15	0:00	2.63629408	C
2009-08-16	0:00	2.72407616	C
2009-08-17	0:00	2.83168	C
2009-08-18	0:00	2.8599968	C
2009-08-19	0:00	2.7750464	C
2009-08-20	0:00	3.2847488	C
2009-08-21	0:00	4.813856	C
2009-08-22	0:00	5.1819744	C
2009-08-23	0:00	4.7572224	C
2009-08-24	0:00	4.2192032	C
2009-08-25	0:00	3.822768	C
2009-08-26	0:00	3.6245504	C
2009-08-27	0:00	3.3130656	C
2009-08-28	0:00	3.2281152	C
2009-08-29	0:00	3.0015808	C
2009-08-30	0:00	2.83168	C
2009-08-31	0:00	2.69575936	C
2009-09-01	0:00	2.65328416	C
2009-09-02	0:00	2.5909872	C
2009-09-03	0:00	2.52585856	C
2009-09-04	0:00	2.44657152	C
2009-09-05	0:00	2.38710624	C
2009-09-06	0:00	2.32480928	C
2009-09-07	0:00	2.26251232	C
2009-09-08	0:00	2.25968064	C
2009-09-09	0:00	2.21720544	C
2009-09-10	0:00	2.18605696	C
2009-09-11	0:00	2.1096016	C
2009-09-12	0:00	2.0671264	C
2009-09-13	0:00	2.01332448	C
2009-09-14	0:00	2.00766112	C
2009-09-15	0:00	2.00766112	C
2009-09-16	0:00	1.95102752	C
2009-09-17	0:00	1.88873056	C
2009-09-18	0:00	1.86607712	C
2009-09-19	0:00	1.7981168	C
2009-09-20	0:00	1.74714656	C
2009-09-21	0:00	1.94819584	C
2009-09-22	0:00	2.00766112	C
2009-09-23	0:00	2.00766112	C
2009-09-24	0:00	1.94819584	C
2009-09-25	0:00	2.33896768	C
2009-09-26	0:00	6.7677152	C
2009-09-27	0:00	6.3146464	C
2009-09-28	0:00	4.9271232	C
2009-09-29	0:00	3.8794016	C
2009-09-30	0:00	3.2847488	C
2009-10-01	0:00	3.6245504	C
2009-10-02	0:00	7.1641504	C
2009-10-03	0:00	11.8364224	C
2009-10-04	0:00	11.8647392	C
2009-10-05	0:00	10.1657312	C
2009-10-06	0:00	9.769296	C
2009-10-07	0:00	11.8081056	C
2009-10-08	0:00	11.8647392	C
2009-10-09	0:00	11.185136	C
2009-10-10	0:00	9.769296	C
2009-10-11	0:00	8.6083072	C
2009-10-12	0:00	7.8437536	C
2009-10-13	0:00	7.4473184	C
2009-10-14	0:00	7.1075168	C
2009-10-15	0:00	7.5322688	C
2009-10-16	0:00	9.5144448	C
2009-10-17	0:00	10.3639488	C
2009-10-18	0:00	10.335632	C
2009-10-19	0:00	9.8825632	C
2009-10-20	0:00	8.9481088	C
2009-10-21	0:00	9.5710784	C
2009-10-22	0:00	21.4924512	C
2009-10-23	0:00	37.661344	C
2009-10-24	0:00	44.740544	C
2009-10-25	0:00	41.625696	C
2009-10-26	0:00	38.794016	C
2009-10-27	0:00	35.112832	C
2009-10-28	0:00	31.14848	C
2009-10-29	0:00	38.22768	C
2009-10-30	0:00	67.96032	C
2009-10-31	0:00	57.483104	C
2009-11-01	0:00	46.72272	C
2009-11-02	0:00	40.493024	C
2009-11-03	0:00	35.396	C
2009-11-04	0:00	31.997984	C
2009-11-05	0:00	28.3168	C
2009-11-06	0:00	26.0231392	C
2009-11-07	0:00	23.9843296	C
2009-11-08	0:00	21.8888864	C
2009-11-09	0:00	20.246512	C
2009-11-10	0:00	18.8589888	C
2009-11-11	0:00	17.981168	C
2009-11-12	0:00	17.2449312	C
2009-11-13	0:00	16.706912	C
2009-11-14	0:00	16.1688928	C
2009-11-15	0:00	15.291072	C
2009-11-16	0:00	14.6964192	C
2009-11-17	0:00	14.2716672	C
2009-11-18	0:00	13.9318656	C
2009-11-19	0:00	13.5354304	C
2009-11-20	0:00	13.1389952	C
2009-11-21	0:00	12.74256	C
2009-11-22	0:00	12.3744416	C
2009-11-23	0:00	12.2045408	C
2009-11-24	0:00	12.4027584	C
2009-11-25	0:00	14.9229536	C
2009-11-26	0:00	15.6591904	C
2009-11-27	0:00	15.715824	C
2009-11-28	0:00	15.6875072	C
2009-11-29	0:00	15.0928544	C
2009-11-30	0:00	14.3566176	C
2009-12-01	0:00	13.8185984	C
2009-12-02	0:00	13.3372128	C
2009-12-03	0:00	12.7991936	C
2009-12-04	0:00	11.1285024	C
2009-12-05	0:00	9.6843456	C
2009-12-06	0:00	10.5338496	C
2009-12-07	0:00	9.9675136	C
2009-12-08	0:00	8.1269216	C
2009-12-09	0:00	3.7944512	C
2009-12-10	0:00	2.8883136	C
2009-12-11	0:00	3.3130656	C
2009-12-12	0:00	5.380192	C
2009-12-13	0:00	7.6738528	C
2009-12-14	0:00	7.4473184	C
2009-12-15	0:00	6.4845472	C
2009-12-16	0:00	6.0314784	C
2009-12-17	0:00	6.6261312	C
2009-12-18	0:00	6.37128	C
2009-12-19	0:00	6.3429632	C
2009-12-20	0:00	6.6261312	C
2009-12-21	0:00	6.8243488	C
2009-12-22	0:00	7.4756352	C
2009-12-23	0:00	7.8437536	C
2009-12-24	0:00	8.8065248	C
2009-12-25	0:00	8.6083072	C
2009-12-26	0:00	8.353456	C
2009-12-27	0:00	8.3251392	C
2009-12-28	0:00	8.1552384	C
2009-12-29	0:00	8.0419712	C
2009-12-30	0:00	8.4384064	C
2009-12-31	0:00	7.0508832	C
2010-01-01	0:00	6.0597952	C
2010-01-02	0:00	5.4368256	C
2010-01-03	0:00	5.3235584	C
2010-01-04	0:00	5.4934592	C
2010-01-05	0:00	5.5784096	C
2010-01-06	0:00	5.6916768	C
2010-01-07	0:00	5.5500928	C
2010-01-08	0:00	4.3607872	C
2010-01-09	0:00	3.114848	C
2010-01-10	0:00	3.3696992	C
2010-01-11	0:00	3.5396	C
2010-01-12	0:00	3.1714816	C
2010-01-13	0:00	2.9166304	C
2010-01-14	0:00	3.6528672	C
2010-01-15	0:00	4.0776192	C
2010-01-16	0:00	3.4829664	C
2010-01-17	0:00	3.9926688	C
2010-01-18	0:00	3.8510848	C
2010-01-19	0:00	3.822768	C
2010-01-20	0:00	4.0209856	C
2010-01-21	0:00	4.2758368	C
2010-01-22	0:00	5.0120736	C
2010-01-23	0:00	6.3995968	C
2010-01-24	0:00	6.6261312	C
2010-01-25	0:00	6.1164288	C
2010-01-26	0:00	5.4934592	C
2010-01-27	0:00	5.8332608	C
2010-01-28	0:00	4.95544	C
2010-01-29	0:00	4.7855392	C
2010-01-30	0:00	5.0403904	C
2010-01-31	0:00	4.9837568	C
2010-02-01	0:00	5.097024	C
2010-02-02	0:00	4.9271232	C
2010-02-03	0:00	4.813856	C
2010-02-04	0:00	5.0120736	C
2010-02-05	0:00	5.0403904	C
2010-02-06	0:00	4.9271232	C
2010-02-07	0:00	4.8988064	C
2010-02-08	0:00	4.7572224	C
2010-02-09	0:00	4.6156384	C
2010-02-10	0:00	4.4457376	C
2010-02-11	0:00	4.3041536	C
2010-02-12	0:00	4.4457376	C
2010-02-13	0:00	4.5873216	C
2010-02-14	0:00	4.389104	C
2010-02-15	0:00	4.4740544	C
2010-02-16	0:00	4.3324704	C
2010-02-17	0:00	4.2758368	C
2010-02-18	0:00	4.2192032	C
2010-02-19	0:00	4.2192032	C
2010-02-20	0:00	4.389104	C
2010-02-21	0:00	4.3041536	C
2010-02-22	0:00	4.3324704	C
2010-02-23	0:00	4.2758368	C
2010-02-24	0:00	4.1342528	C
2010-02-25	0:00	3.9360352	C
2010-02-26	0:00	3.964352	C
2010-02-27	0:00	4.0209856	C
2010-02-28	0:00	4.105936	C
2010-03-01	0:00	4.105936	C
2010-03-02	0:00	4.0776192	C
2010-03-03	0:00	4.0493024	C
2010-03-04	0:00	4.105936	C
2010-03-05	0:00	4.24752	C
2010-03-06	0:00	4.530688	C
2010-03-07	0:00	4.9271232	C
2010-03-08	0:00	6.1730624	C
2010-03-09	0:00	7.7021696	C
2010-03-10	0:00	15.4043392	C
2010-03-11	0:00	59.46528	C
2010-03-12	0:00	113.2672	C
2010-03-13	0:00	127.4256	C
2010-03-14	0:00	141.300832	C
2010-03-15	0:00	148.946368	C
2010-03-16	0:00	141.300832	C
2010-03-17	0:00	133.938464	C
2010-03-18	0:00	126.859264	C
2010-03-19	0:00	120.063232	C
2010-03-20	0:00	109.01968	C
2010-03-21	0:00	94.86128	C
2010-03-22	0:00	82.11872	C
2010-03-23	0:00	71.924672	C
2010-03-24	0:00	62.863296	C
2010-03-25	0:00	55.784096	C
2010-03-26	0:00	49.837568	C
2010-03-27	0:00	44.740544	C
2010-03-28	0:00	40.776192	C
2010-03-29	0:00	37.095008	C
2010-03-30	0:00	34.263328	C
2010-03-31	0:00	31.431648	C
2010-04-01	0:00	29.166304	C
2010-04-02	0:00	27.042544	C
2010-04-03	0:00	25.060368	C
2010-04-04	0:00	22.7383904	C
2010-04-05	0:00	20.7278976	C
2010-04-06	0:00	19.5669088	C
2010-04-07	0:00	18.547504	C
2010-04-08	0:00	17.3015648	C
2010-04-09	0:00	16.0839424	C
2010-04-10	0:00	15.0362208	C
2010-04-11	0:00	13.9601824	C
2010-04-12	0:00	14.6681024	C
2010-04-13	0:00	23.1348256	C
2010-04-14	0:00	24.1825472	C
2010-04-15	0:00	22.511856	C
2010-04-16	0:00	20.2181952	C
2010-04-17	0:00	17.9245344	C
2010-04-18	0:00	16.3387936	C
2010-04-19	0:00	15.2344384	C
2010-04-20	0:00	14.441568	C
2010-04-21	0:00	13.7619648	C
2010-04-22	0:00	13.167312	C
2010-04-23	0:00	12.5443424	C
2010-04-24	0:00	12.7708768	C
2010-04-25	0:00	13.1389952	C
2010-04-26	0:00	13.1389952	C
2010-04-27	0:00	12.9974112	C
2010-04-28	0:00	12.4310752	C
2010-04-29	0:00	11.9780064	C
2010-04-30	0:00	16.1122592	C
2010-05-01	0:00	20.246512	C
2010-05-02	0:00	18.6324544	C
2010-05-03	0:00	16.706912	C
2010-05-04	0:00	15.149488	C
2010-05-05	0:00	14.016816	C
2010-05-06	0:00	12.884144	C
2010-05-07	0:00	12.4310752	C
2010-05-08	0:00	12.3744416	C
2010-05-09	0:00	11.893056	C
2010-05-10	0:00	11.7797888	C
2010-05-11	0:00	14.5548352	C
2010-05-12	0:00	19.7368096	C
2010-05-13	0:00	28.175216	C
2010-05-14	0:00	31.14848	C
2010-05-15	0:00	27.1274944	C
2010-05-16	0:00	23.8710624	C
2010-05-17	0:00	21.1526496	C
2010-05-18	0:00	18.8589888	C
2010-05-19	0:00	17.0750304	C
2010-05-20	0:00	15.6875072	C
2010-05-21	0:00	14.86632	C
2010-05-22	0:00	14.1300832	C
2010-05-23	0:00	13.3938464	C
2010-05-24	0:00	12.7142432	C
2010-05-25	0:00	11.6665216	C
2010-05-26	0:00	11.9780064	C
2010-05-27	0:00	12.5160256	C
2010-05-28	0:00	11.6948384	C
2010-05-29	0:00	10.8736512	C
2010-05-30	0:00	10.194048	C
2010-05-31	0:00	10.0807808	C
2010-06-01	0:00	9.8542464	C
2010-06-02	0:00	9.8825632	C
2010-06-03	0:00	9.769296	C
2010-06-04	0:00	11.9496896	C
2010-06-05	0:00	19.9067104	C
2010-06-06	0:00	19.7084928	C
2010-06-07	0:00	17.4714656	C
2010-06-08	0:00	15.9423584	C
2010-06-09	0:00	15.4609728	C
2010-06-10	0:00	14.724736	C
2010-06-11	0:00	17.6130496	C
2010-06-12	0:00	25.8532384	C
2010-06-13	0:00	31.997984	C
2010-06-14	0:00	31.714816	C
2010-06-15	0:00	33.130656	C
2010-06-16	0:00	30.015808	C
2010-06-17	0:00	26.4478912	C
2010-06-18	0:00	28.883136	C
2010-06-19	0:00	29.73264	C
2010-06-20	0:00	25.201952	C
2010-06-21	0:00	22.1437376	C
2010-06-22	0:00	20.0482944	C
2010-06-23	0:00	23.36136	C
2010-06-24	0:00	29.449472	C
2010-06-25	0:00	27.2407616	C
2010-06-26	0:00	28.3168	C
2010-06-27	0:00	48.13856	C
2010-06-28	0:00	55.21776	C
2010-06-29	0:00	47.572224	C
2010-06-30	0:00	41.908864	C
2010-07-01	0:00	37.095008	C
2010-07-02	0:00	32.56432	C
2010-07-03	0:00	28.175216	C
2010-07-04	0:00	24.8055168	C
2010-07-05	0:00	24.4657152	C
2010-07-06	0:00	21.379184	C
2010-07-07	0:00	18.1793856	C
2010-07-08	0:00	16.706912	C
2010-07-09	0:00	15.0362208	C
2010-07-10	0:00	13.45048	C
2010-07-11	0:00	12.9407776	C
2010-07-12	0:00	15.4609728	C
2010-07-13	0:00	14.8946368	C
2010-07-14	0:00	13.308896	C
2010-07-15	0:00	12.9974112	C
2010-07-16	0:00	12.9124608	C
2010-07-17	0:00	16.5086944	C
2010-07-18	0:00	15.8290912	C
2010-07-19	0:00	13.2239456	C
2010-07-20	0:00	11.6382048	C
2010-07-21	0:00	10.335632	C
2010-07-22	0:00	19.397008	C
2010-07-23	0:00	39.077184	C
2010-07-24	0:00	36.528672	C
2010-07-25	0:00	31.14848	C
2010-07-26	0:00	24.8621504	C
2010-07-27	0:00	20.5013632	C
2010-07-28	0:00	22.4269056	C
2010-07-29	0:00	27.6655136	C
2010-07-30	0:00	26.617792	C
2010-07-31	0:00	26.90096	C
2010-08-01	0:00	25.9948224	C
2010-08-02	0:00	24.1542304	C
2010-08-03	0:00	22.6817568	C
2010-08-04	0:00	20.4447296	C
2010-08-05	0:00	17.7546336	C
2010-08-06	0:00	15.149488	C
2010-08-07	0:00	13.4221632	C
2010-08-08	0:00	11.9496896	C
2010-08-09	0:00	16.565328	C
2010-08-10	0:00	24.210864	C
2010-08-11	0:00	21.7473024	C
2010-08-12	0:00	17.7263168	C
2010-08-13	0:00	14.5548352	C
2010-08-14	0:00	12.2328576	C
2010-08-15	0:00	10.2506816	C
2010-08-16	0:00	8.9481088	C
2010-08-17	0:00	8.070288	C
2010-08-18	0:00	7.4756352	C
2010-08-19	0:00	6.9659328	C
2010-08-20	0:00	6.5694976	C
2010-08-21	0:00	6.088112	C
2010-08-22	0:00	5.6067264	C
2010-08-23	0:00	5.2102912	C
2010-08-24	0:00	4.8988064	C
2010-08-25	0:00	4.6439552	C
2010-08-26	0:00	4.4457376	C
2010-08-27	0:00	4.2758368	C
2010-08-28	0:00	3.964352	C
2010-08-29	0:00	3.7095008	C
2010-08-30	0:00	3.5396	C
2010-08-31	0:00	3.4829664	C
2010-09-01	0:00	4.105936	C
2010-09-02	0:00	5.0687072	C
2010-09-03	0:00	5.238608	C
2010-09-04	0:00	4.7855392	C
2010-09-05	0:00	4.4174208	C
2010-09-06	0:00	4.1908864	C
2010-09-07	0:00	4.0493024	C
2010-09-08	0:00	3.9077184	C
2010-09-09	0:00	3.822768	C
2010-09-10	0:00	3.822768	C
2010-09-11	0:00	4.389104	C
2010-09-12	0:00	5.1253408	C
2010-09-13	0:00	5.2669248	C
2010-09-14	0:00	4.9271232	C
2010-09-15	0:00	4.530688	C
2010-09-16	0:00	4.6439552	C
2010-09-17	0:00	4.7289056	C
2010-09-18	0:00	4.5873216	C
2010-09-19	0:00	4.4740544	C
2010-09-20	0:00	4.24752	C
2010-09-21	0:00	4.1908864	C
2010-09-22	0:00	4.24752	C
2010-09-23	0:00	4.7572224	C
2010-09-24	0:00	12.0063232	C
2010-09-25	0:00	17.6413664	C
2010-09-26	0:00	18.6607712	C
2010-09-27	0:00	19.5669088	C
2010-09-28	0:00	20.4730464	C
2010-09-29	0:00	21.4641344	C
2010-09-30	0:00	23.0498752	C
2010-10-01	0:00	24.1542304	C
2010-10-02	0:00	24.3807648	C
2010-10-03	0:00	24.0975968	C
2010-10-04	0:00	22.7100736	C
2010-10-05	0:00	21.0676992	C
2010-10-06	0:00	19.3120576	C
2010-10-07	0:00	17.556416	C
2010-10-08	0:00	15.715824	C
2010-10-09	0:00	14.1017664	C
2010-10-10	0:00	12.7991936	C
2010-10-11	0:00	11.8081056	C
2010-10-12	0:00	10.9869184	C
2010-10-13	0:00	10.1374144	C
2010-10-14	0:00	9.2879104	C
2010-10-15	0:00	8.6083072	C
2010-10-16	0:00	8.1835552	C
2010-10-17	0:00	7.8154368	C
2010-10-18	0:00	7.4473184	C
2010-10-19	0:00	7.3340512	C
2010-10-20	0:00	7.1924672	C
2010-10-21	0:00	6.937616	C
2010-10-22	0:00	6.5978144	C
2010-10-23	0:00	6.4279136	C
2010-10-24	0:00	6.3429632	C
2010-10-25	0:00	6.3146464	C
2010-10-26	0:00	6.4562304	C
2010-10-27	0:00	6.5694976	C
2010-10-28	0:00	6.3429632	C
2010-10-29	0:00	6.0597952	C
2010-10-30	0:00	5.946528	C
2010-10-31	0:00	5.7483104	C
2010-11-01	0:00	5.521776	C
2010-11-02	0:00	5.380192	C
2010-11-03	0:00	5.238608	C
2010-11-04	0:00	5.097024	C
2010-11-05	0:00	5.0403904	C
2010-11-06	0:00	4.9271232	C
2010-11-07	0:00	4.8421728	C
2010-11-08	0:00	4.7572224	C
2010-11-09	0:00	4.7289056	C
2010-11-10	0:00	4.7289056	C
2010-11-11	0:00	4.7289056	C
2010-11-12	0:00	4.9271232	C
2010-11-13	0:00	12.03464	C
2010-11-14	0:00	22.9082912	C
2010-11-15	0:00	21.7473024	C
2010-11-16	0:00	19.7934432	C
2010-11-17	0:00	18.2360192	C
2010-11-18	0:00	16.99008	C
2010-11-19	0:00	16.140576	C
2010-11-20	0:00	15.0362208	C
2010-11-21	0:00	14.1867168	C
2010-11-22	0:00	13.308896	C
2010-11-23	0:00	12.2045408	C
2010-11-24	0:00	10.8453344	C
2010-11-25	0:00	9.5993952	C
2010-11-26	0:00	7.928704	C
2010-11-27	0:00	9.5427616	C
2010-11-28	0:00	10.9869184	C
2010-11-29	0:00	9.91088	C
2010-11-30	0:00	7.4473184	C
2010-12-01	0:00	3.9360352	C
2010-12-02	0:00	5.2669248	C
2010-12-03	0:00	5.2102912	C
2010-12-04	0:00	5.380192	C
2010-12-05	0:00	4.95544	C
2010-12-06	0:00	5.4085088	C
2010-12-07	0:00	6.2580128	C
2010-12-08	0:00	6.1164288	C
2010-12-09	0:00	7.0225664	C
2010-12-10	0:00	7.1358336	C
2010-12-11	0:00	6.7110816	C
2010-12-12	0:00	3.7944512	C
2010-12-13	0:00	3.114848	C
2010-12-14	0:00	3.7661344	C
2010-12-15	0:00	4.1625696	C
2010-12-16	0:00	3.964352	C
2010-12-17	0:00	3.9360352	C
2010-12-18	0:00	3.7944512	C
2010-12-19	0:00	3.5679168	C
2010-12-20	0:00	4.24752	C
2010-12-21	0:00	4.1342528	C
2010-12-22	0:00	4.6439552	C
2010-12-23	0:00	5.0403904	C
2010-12-24	0:00	4.4740544	C
2010-12-25	0:00	4.6439552	C
2010-12-26	0:00	4.672272	C
2010-12-27	0:00	4.1908864	C
2010-12-28	0:00	4.5873216	C
2010-12-29	0:00	5.0120736	C
2010-12-30	0:00	5.5500928	C
2010-12-31	0:00	5.238608	C
2011-01-01	0:00	4.7005888	C
2011-01-02	0:00	4.7855392	C
2011-01-03	0:00	5.238608	C
2011-01-04	0:00	5.0687072	C
2011-01-05	0:00	5.4368256	C
2011-01-06	0:00	5.8615776	C
2011-01-07	0:00	5.5500928	C
2011-01-08	0:00	4.8988064	C
2011-01-09	0:00	4.389104	C
2011-01-10	0:00	5.5500928	C
2011-01-11	0:00	5.4085088	C
2011-01-12	0:00	4.5873216	C
2011-01-13	0:00	4.5023712	C
2011-01-14	0:00	4.5873216	C
2011-01-15	0:00	4.4740544	C
2011-01-16	0:00	4.389104	C
2011-01-17	0:00	4.5873216	C
2011-01-18	0:00	3.8510848	C
2011-01-19	0:00	3.1997984	C
2011-01-20	0:00	3.0298976	C
2011-01-21	0:00	2.83168	C
2011-01-22	0:00	3.0865312	C
2011-01-23	0:00	2.68160096	C
2011-01-24	0:00	2.973264	C
2011-01-25	0:00	2.79486816	C
2011-01-26	0:00	3.0015808	C
2011-01-27	0:00	3.1431648	C
2011-01-28	0:00	3.3696992	C
2011-01-29	0:00	2.77787808	C
2011-01-30	0:00	2.49471008	C
2011-01-31	0:00	2.55700704	C
2011-02-01	0:00	2.49471008	C
2011-02-02	0:00	2.18888864	C
2011-02-03	0:00	2.31914592	C
2011-02-04	0:00	3.0298976	C
2011-02-05	0:00	2.76371968	C
2011-02-06	0:00	3.0015808	C
2011-02-07	0:00	2.65045248	C
2011-02-08	0:00	2.39843296	C
2011-02-09	0:00	2.55700704	C
2011-02-10	0:00	2.39843296	C
2011-02-11	0:00	2.9449472	C
2011-02-12	0:00	3.5962336	C
2011-02-13	0:00	3.7944512	C
2011-02-14	0:00	3.681184	C
2011-02-15	0:00	3.5112832	C
2011-02-16	0:00	4.8704896	C
2011-02-17	0:00	21.6057184	C
2011-02-18	0:00	20.7562144	C
2011-02-19	0:00	15.0362208	C
2011-02-20	0:00	39.360352	C
2011-02-21	0:00	48.421728	C
2011-02-22	0:00	43.89104	C
2011-02-23	0:00	33.130656	C
2011-02-24	0:00	26.6461088	C
2011-02-25	0:00	23.8993792	C
2011-02-26	0:00	21.520768	C
2011-02-27	0:00	20.0482944	C
2011-02-28	0:00	18.2077024	C
2011-03-01	0:00	16.7635456	C
2011-03-02	0:00	14.3566176	C
